Unique_ID,City,Latitude,Longitude,Country
1275,Wenlan,23.3961,103.3649,China
1276,Shangzhi,45.2116,127.962,China
1277,Essen,51.4508,7.0131,Germany
1278,Itabashi,35.7667,139.6833,Japan
1279,Shah Alam,3.0722,101.5167,Malaysia
1280,Botou,38.0833,116.5833,China
1281,Suginami-ku,35.6994,139.6364,Japan
1282,Tenkasi,8.9564,77.3152,India
1283,Kingston,17.9714,-76.7931,Jamaica
1284,Al Mafraq,32.3399,36.2052,Jordan
1285,At Ta'if,21.2751,40.4062,Saudi Arabia
1286,Port Sudan,19.6167,37.2167,Sudan
1287,Tuxtla,16.7528,-93.1167,Mexico
1288,Dehra Dun,30.345,78.029,India
1289,Xiulin,29.7209,112.4254,China
1290,Fu'an,27.1,119.6333,China
1291,Mymensingh,24.7539,90.4031,Bangladesh
1292,Hachioji,35.6664,139.316,Japan
1293,Iloilo,10.72,122.57,Philippines
1294,Puente Alto,-33.6167,-70.5667,Chile
1295,Tomsk,56.5,84.9667,Russia
1296,Rabat,34.0209,-6.8416,Morocco
1297,Sincan,39.9594,32.5767,Turkey
1298,Bakersfield,35.3529,-119.0359,United States
1299,Kottayam,9.5916,76.5222,India
1300,Luofeng,37.359,120.396,China
1301,Shibin al Qanatir,30.3133,31.3214,Egypt
1302,Nakuru,-0.3,36.0667,Kenya
1303,Lingyuan,41.25,119.4,China
1304,Tonala,20.6167,-103.2333,Mexico
1305,Bremen,53.0758,8.8072,Germany
1306,Abu Hummus,31.1006,30.3128,Egypt
1307,Irbid,32.55,35.85,Jordan
1308,Macau,22.2006,113.5461,Macau
1309,Surrey,49.19,-122.8489,Canada
1310,Ciudad Bolivar,8.1219,-63.55,Venezuela
1311,Durgapur,23.55,87.32,India
1312,Shenzhou,38.002,115.56,China
1313,New Haven,41.3113,-72.9246,United States
1314,Orenburg,51.7833,55.1,Russia
1315,Kuiju,36.8667,119.4,China
1316,Zhenzhou,32.2723,119.1848,China
1317,Asansol,23.68,86.99,India
1318,Bokaro Steel City,23.67,86.15,India
1319,Dresden,51.05,13.74,Germany
1320,Bello,6.3333,-75.5667,Colombia
1321,Kolhapur,16.6917,74.2333,India
1322,Wencheng,19.617,110.7551,China
1323,Lanxi,29.208,119.458,China
1324,Dangyang,30.821,111.789,China
1325,Nava Raipur,21.161,81.787,India
1326,Kemerovo,55.3667,86.0667,Russia
1327,Genoa,44.4111,8.9328,Italy
1328,Herat,34.3419,62.2031,Afghanistan
1329,Londrina,-23.31,-51.1628,Brazil
1330,Cuautitlan Izcalli,19.65,-99.25,Mexico
1331,Uyo,5.0333,7.9275,Nigeria
1332,Hamadan,34.8064,48.5161,Iran
1333,Luanzhou,39.741,118.704,China
1334,Chiclayo,-6.763,-79.8366,Peru
1335,Surakarta,-7.5667,110.8167,Indonesia
1336,Novokuznetsk,53.7667,87.1333,Russia
1337,Ajmer,26.4499,74.6399,India
1338,Kimhae,35.2342,128.8811,"Korea, South"
1339,Nanded,19.15,77.3,India
1340,Wuhai,39.655,106.794,China
1341,Palma,39.5667,2.65,Spain
1342,Rustenburg,-25.6667,27.2428,South Africa
1343,Amravati,20.9258,77.7647,India
1344,Des Moines,41.5725,-93.6105,United States
1345,Lisbon,38.7253,-9.15,Portugal
1346,Yanji,42.9,129.5,China
1347,Huanghua,38.372,117.33,China
1348,Al Hudaydah,14.8022,42.9511,Yemen
1349,Anyang,37.3833,126.9333,"Korea, South"
1350,The Hague,52.08,4.31,Netherlands
1351,Andijon,40.7833,72.3333,Uzbekistan
1352,Manchester,53.479,-2.2452,United Kingdom
1353,Nellore,14.45,79.99,India
1354,Poznan,52.4083,16.9336,Poland
1355,Samarkand,39.6547,66.9758,Uzbekistan
1356,Xingcheng,40.6167,120.7333,China
1357,Wancheng,18.8,110.4,China
1358,Kaiyuan,42.546,124.038,China
1359,Hannover,52.3667,9.7167,Germany
1360,Sungai Petani,5.65,100.5,Malaysia
1361,Valledupar,10.4833,-73.25,Colombia
1362,Fengcheng,40.45,124.0667,China
1363,Muntinlupa City,14.38,121.05,Philippines
1364,Ghulja,43.9,81.35,China
1365,Ixtapaluca,19.3186,-98.8822,Mexico
1366,Fuding,27.2,120.2,China
1367,Heroica Matamoros,25.8797,-97.5042,Mexico
1368,Akron,41.0798,-81.5219,United States
1369,Mbeya,-8.9,33.45,Tanzania
1370,An Nasiriyah,31.0439,46.2575,Iraq
1371,Xiangyang,34.2995,108.4905,China
1372,Ibague,4.4333,-75.2333,Colombia
1373,Al Hillah,32.4775,44.4314,Iraq
1374,Juiz de Fora,-21.7619,-43.3494,Brazil
1375,City of Calamba,14.22,121.17,Philippines
1376,El Geneina,13.45,22.45,Sudan
1377,Santa Cruz,28.4667,-16.25,Spain
1378,Ryazan,54.63,39.7425,Russia
1379,Chang'an,29.4768,113.4504,China
1380,Florianopolis,-27.6122,-48.4853,Brazil
1381,Nilufer,40.2833,28.95,Turkey
1382,Antwerp,51.2178,4.4003,Belgium
1383,Kassala,15.45,36.4,Sudan
1384,Aksu,41.185,80.2904,China
1385,Salta,-24.7833,-65.4167,Argentina
1386,Dispur,26.1397,91.7925,India
1387,Palm Bay,27.9631,-80.6593,United States
1388,Naberezhnyye Chelny,55.6833,52.3167,Russia
1389,Gulbarga,17.329,76.825,India
1390,Nansana,0.3639,32.5286,Uganda
1391,Mingguang,32.7833,117.9667,China
1392,Concord,37.9722,-122.0016,United States
1393,Beira,-19.8333,34.85,Mozambique
1394,Yazd,31.8822,54.3397,Iran
1395,Ardabil,38.2425,48.29,Iran
1396,Touba,14.8667,-15.8833,Senegal
1397,Bikaner,28.0181,73.3169,India
1398,Gaobeidian,39.327,115.874,China
1399,Ndola,-12.9689,28.6325,Zambia
1400,Himeji,34.8167,134.6833,Japan
1401,Ailan Mubage,43.908,81.2777,China
1402,Bandar `Abbas,27.1961,56.2878,Iran
1403,Skopje,41.9961,21.4317,North Macedonia
1404,Santa Teresa del Tuy,10.2333,-66.6639,Venezuela
1405,Port Said,31.2625,32.3061,Egypt
1406,Astrakhan,46.35,48.035,Russia
1407,Koto-ku,35.6667,139.8167,Japan
1408,Ciudad Apodaca,25.7817,-100.1886,Mexico
1409,Monteria,8.75,-75.8833,Colombia
1410,Nuremberg,49.4539,11.0775,Germany
1411,Kitchener,43.4186,-80.4728,Canada
1412,Yucheng,36.934,116.638,China
1413,Nagercoil,8.175,77.4306,India
1414,Agartala,23.8314,91.2869,India
1415,Soacha,4.5872,-74.2214,Colombia
1416,Buca,38.35,27.1667,Turkey
1417,Lyon,45.76,4.84,France
1418,Maipu,-33.5167,-70.7667,Chile
1419,Arak,34.0914,49.6933,Iran
1420,Serra,-20.1289,-40.3078,Brazil
1421,Tultitlan de Mariano Escobedo,19.645,-99.1694,Mexico
1422,Meknes,33.895,-5.5547,Morocco
1423,Bac Ninh,21.1833,106.05,Vietnam
1424,Anda,46.424,125.352,China
1425,Longzhou,30.32,112.23,China
1426,Al Fayyum,29.3084,30.8441,Egypt
1427,Utsunomiya,36.5551,139.8826,Japan
1428,Sheffield,53.3808,-1.4703,United Kingdom
1429,Mixco,14.6331,-90.6064,Guatemala
1430,Suez,29.9667,32.55,Egypt
1431,Heshan,22.7667,112.95,China
1432,Penza,53.2,45,Russia
1433,Loni,28.75,77.28,India
1434,Jiaji,19.2431,110.4642,China
1435,Santa Marta,11.2419,-74.2053,Colombia
1436,Ujjain,23.17,75.79,India
1437,Beining,41.6,121.8,China
1438,Abu Tisht,26.1183,32.0953,Egypt
1439,Maturin,9.75,-63.183,Venezuela
1440,Liverpool,53.4094,-2.9785,United Kingdom
1441,Macapa,0.033,-51.05,Brazil
1442,Benguela,-12.55,13.4167,Angola
1443,Yicheng,31.721,112.257,China
1444,Al Fashn,28.8227,30.8992,Egypt
1445,Al `Amarah,31.8333,47.15,Iraq
1446,Carrefour,18.5344,-72.4094,Haiti
1447,Campos,-21.7539,-41.3239,Brazil
1448,Cadaado,6.1403,46.6256,Somalia
1449,Encheng,22.1833,112.3,China
1450,Bhilwara,25.35,74.63,India
1451,Biba,28.9218,30.9844,Egypt
1452,Wichita,37.6895,-97.3443,United States
1453,Leicester,52.6344,-1.1319,United Kingdom
1454,Newcastle,-27.7464,29.9328,South Africa
1455,Hai Duong,20.9397,106.3306,Vietnam
1456,Aden,12.8,45.0333,Yemen
1457,Jhansi,25.4486,78.5696,India
1458,Matsuyama,33.8333,132.7667,Japan
1459,Ulhasnagar,19.22,73.15,India
1460,Nagqu,31.476,92.051,China
1461,Kitwe,-12.8167,28.2,Zambia
1462,Vellore,12.9165,79.1325,India
1463,Toulouse,43.6045,1.444,France
1464,Pohang,36.0322,129.365,"Korea, South"
1465,Mesa,33.4015,-111.7178,United States
1466,Lipetsk,52.6167,39.6,Russia
1467,Duisburg,51.4347,6.7625,Germany
1468,Jammu,32.73,74.87,India
1469,Ile-Ife,7.4667,4.5667,Nigeria
1470,Homyel',52.4453,30.9842,Belarus
1471,Kirov,58.6,49.6833,Russia
1472,Mazatlan,23.2167,-106.4167,Mexico
1473,Meicheng,30.631,116.581,China
1474,El Fasher,13.6306,25.35,Sudan
1475,Farah,32.3436,62.1194,Afghanistan
1476,Belas,-8.9983,13.265,Angola
1477,Talatona,-8.9167,13.1833,Angola
1478,Nenjiang,49.11,125.13,China
1479,Sukkur,27.7061,68.8483,Pakistan
1480,Hsinchu,24.8167,120.9833,Taiwan
1481,Harrisburg,40.2752,-76.8843,United States
1482,Kaliningrad,54.7003,20.4531,Russia
1483,Hongjiang,27.191,109.819,China
1484,Qaraghandy,49.8028,73.1056,Kazakhstan
1485,Lapu-Lapu City,10.3127,123.9488,Philippines
1486,Matsudo,35.7876,139.9032,Japan
1487,Johor Bahru,1.4556,103.7611,Malaysia
1488,Purnea,25.778,87.476,India
1489,Imus,14.4297,120.9367,Philippines
1490,Niteroi,-22.8833,-43.1036,Brazil
1491,Beipiao,41.801,120.771,China
1492,Dengtacun,41.4333,123.3333,China
1493,Zhijiang,30.426,111.761,China
1494,Suoluntun,45.2279,124.8432,China
1495,Staten Island,40.5834,-74.1496,United States
1496,Chengjiao,35.3984,114.0649,China
1497,Lembok,-8.565,116.351,Indonesia
1498,Likasi,-10.9833,26.7333,Congo (Kinshasa)
1499,Oujda-Angad,34.6867,-1.9114,Morocco
1500,Duyun,26.2594,107.5186,China
1501,Toledo,41.6638,-83.5827,United States
1502,Pindi Bhattian,31.8958,73.2761,Pakistan
1503,Nyala,12.05,24.8833,Sudan
1504,Bissau,11.85,-15.5667,Guinea-Bissau
1505,Ichikawa,35.7219,139.9311,Japan
1506,Kota Bharu,6.1333,102.25,Malaysia
1507,Yuanping,38.731,112.711,China
1508,Higashi-osaka,34.6794,135.6008,Japan
1509,Larkana,27.5583,68.2111,Pakistan
1510,`Ajman,25.4136,55.4456,United Arab Emirates
1511,Vinh,18.6667,105.6667,Vietnam
1512,Ciudad Lopez Mateos,19.55,-99.2833,Mexico
1513,Cheboksary,56.15,47.2333,Russia
1514,Yueqing,28.12,120.96,China
1515,Belgaum,15.85,74.5,India
1516,Caerdydd,51.4833,-3.1833,United Kingdom
1517,Edinburgh,55.9533,-3.1892,United Kingdom
1518,Brookhaven,40.832,-72.9517,United States
1519,Nishinomiya-hama,34.7376,135.3416,Japan
1520,Karamay,45.5799,84.8892,China
1521,Worcester,42.2705,-71.8079,United States
1522,Kawachicho,34.6794,135.6008,Japan
1523,Shahe,36.8549,114.5033,China
1524,Gdansk,54.3475,18.6453,Poland
1525,Sevastopol,44.605,33.5225,Ukraine
1526,Garoowe,8.4,48.4667,Somalia
1527,Gaoping,35.798,112.924,China
1528,Villa Nueva,14.5269,-90.5875,Guatemala
1529,Dunhua,43.3667,128.2333,China
1530,Lianran,24.919,102.478,China
1531,Akhmim,26.5667,31.75,Egypt
1532,Sanliurfa,37.1583,38.7917,Turkey
1533,Az Zarqa',32.0833,36.1,Jordan
1534,Malegaon,20.55,74.55,India
1535,Sao Jose do Rio Preto,-20.8081,-49.3811,Brazil
1536,Valletta,35.8983,14.5125,Malta
1537,Kolwezi,-10.7167,25.4667,Congo (Kinshasa)
1538,Jamnagar,22.47,70.07,India
1539,Sylhet,24.9,91.8667,Bangladesh
1540,Ananindeua,-1.3658,-48.3719,Brazil
1541,East London,-33.0175,27.9047,South Africa
1542,Berbera,10.4356,45.0164,Somalia
1543,Jiannan,31.3333,104.2,China
1544,Chiniot,31.7194,72.9842,Pakistan
1545,Asuncion,-25.3,-57.6333,Paraguay
1546,Oita,33.2333,131.6067,Japan
1547,Nangong,37.359,115.409,China
1548,Bardoli,21.12,73.12,India
1549,Eldoret,0.5167,35.2833,Kenya
1550,Bratislava,48.1439,17.1097,Slovakia
1551,Kurashiki,34.585,133.7722,Japan
1552,Al Jubayl,27,49.6544,Saudi Arabia
1553,Worthing,50.8147,-0.3714,United Kingdom
1554,Gaya,24.75,85.01,India
1555,Shekhupura,31.7111,73.9878,Pakistan
1556,Piura,-5.2,-80.6333,Peru
1557,Vila Velha,-20.3364,-40.2936,Brazil
1558,Ar Rusayfah,32.0178,36.0464,Jordan
1559,Jiaojiangcun,28.6804,121.45,China
1560,Laohekou,32.359,111.684,China
1561,San Juan,-31.5342,-68.5261,Argentina
1562,Mykolaiv,46.975,31.995,Ukraine
1563,Beian,48.25,126.5167,China
1564,Fujin,47.25,132.0333,China
1565,Kucukcekmece,41,28.8,Turkey
1566,Mazar-e Sharif,36.7,67.1167,Afghanistan
1567,Xiaoyi,36.0833,111.5167,China
1568,Balashikha,55.8167,37.9667,Russia
1569,Qingzhen,26.5704,106.4687,China
1570,Tula,54.2,37.6167,Russia
1571,Ba`qubah,33.75,44.6333,Iraq
1572,Katlehong,-26.3333,28.15,South Africa
1573,Jiangshan,28.7361,118.625,China
1574,Buraydah,26.3333,43.9667,Saudi Arabia
1575,Surab,28.4925,66.2597,Pakistan
1576,Kupang,-10.1702,123.6077,Indonesia
1577,Ambattur,13.1143,80.1548,India
1578,Nakhon Ratchasima,14.975,102.1,Thailand
1579,Tan Uyen,11.0508,106.7636,Vietnam
1580,Constantine,36.35,6.6,Algeria
1581,Longjiang,27.5819,120.5489,China
1582,Caxias do Sul,-29.1667,-51.1833,Brazil
1583,Angeles City,15.1472,120.5847,Philippines
1584,Kuqa,41.7156,82.9322,China
1585,Kanazawa,36.5611,136.6564,Japan
1586,Long Beach,33.7977,-118.167,United States
1587,Port St. Lucie,27.2796,-80.3884,United States
1588,Manado Light,1.4931,124.8413,Indonesia
1589,Kartal,40.8872,29.19,Turkey
1590,Cranbourne,-38.0996,145.2834,Australia
1591,Jalgaon,21.004,75.568,India
1592,Porto Velho,-8.7619,-63.9039,Brazil
1593,Chhatarpur,24.55,79.3527,India
1594,Fukuyama,34.4858,133.3622,Japan
1595,Little Rock,34.7256,-92.3577,United States
1596,Juba,4.85,31.6,South Sudan
1597,Lanus,-34.7,-58.4,Argentina
1598,Amagasaki,34.7333,135.4,Japan
1599,Kikwit,-5.0386,18.8181,Congo (Kinshasa)
1600,Pyeongtaek,36.9922,127.1128,"Korea, South"
1601,Reno,39.5497,-119.8483,United States
1602,Kurnool,15.83,78.05,India
1603,Spokane,47.6671,-117.433,United States
1604,Marikina City,14.65,121.1,Philippines
1605,Jian'ou,27.0333,118.3167,China
1606,Huadian,42.972,126.746,China
1607,Melaka,2.1944,102.2486,Malaysia
1608,Manado,1.4931,124.8413,Indonesia
1609,Manizales,5.1,-75.55,Colombia
1610,Bornova,38.4697,27.2211,Turkey
1611,Minzhu,43.7238,127.3448,China
1612,Demiryol,37.887,41.132,Turkey
1613,Erkoklu,37.887,41.132,Turkey
1614,Kota Kinabalu,5.975,116.0725,Malaysia
1615,Katsushika-ku,35.7333,139.85,Japan
1616,Madison,43.0822,-89.393,United States
1617,Santiago de Cuba,20.0217,-75.8294,Cuba
1618,Udaipur,24.58,73.68,India
1619,Kursk,51.7167,36.1833,Russia
1620,Mogi das Cruzes,-23.5228,-46.1878,Brazil
1621,Stavropol,45.05,41.9833,Russia
1622,General Trias,14.38,120.88,Philippines
1623,Sirajganj,24.45,89.75,Bangladesh
1624,Boise,43.6005,-116.2308,United States
1625,Bonita Springs,26.3558,-81.7859,United States
1626,Mariupol,47.0958,37.5494,Ukraine
1627,Eslamshahr,35.5317,51.2247,Iran
1628,Piraeus,37.943,23.6469,Greece
1629,Barcelona,10.1403,-64.6833,Venezuela
1630,Tanbei,35.088,112.951,China
1631,Zurich,47.3744,8.5411,Switzerland
1632,Pingquan,41.0042,118.6848,China
1633,Ado-Ekiti,7.6211,5.2214,Nigeria
1634,Baisha,29.4896,119.337,China
1635,Batman,37.887,41.132,Turkey
1636,Yongji,34.867,110.448,China
1637,Esenler,41.0339,28.8903,Turkey
1638,Rodriguez,14.72,121.12,Philippines
1639,Ensenada,31.8578,-116.6058,Mexico
1640,Danjiangkou,32.5401,111.5131,China
1641,Chauddagram,23.2283,91.3133,Bangladesh
1642,Kahramanmaras,37.5833,36.9333,Turkey
1643,San Nicolas de los Garza,25.75,-100.2833,Mexico
1644,Taoyuan District,24.9913,121.3143,Taiwan
1645,Ndjili,-4.4089,15.3775,Congo (Kinshasa)
1646,Mathura,27.4924,77.6737,India
1647,Pasay City,14.55,121,Philippines
1648,Ning'an,44.341,129.483,China
1649,Halifax,44.6475,-63.5906,Canada
1650,Fujisawa,35.35,139.4667,Japan
1651,Ulan-Ude,51.8333,107.6,Russia
1652,Denton,33.2175,-97.1418,United States
1653,Laval,45.5833,-73.75,Canada
1654,Jinchang,38.5214,102.188,China
1655,Oakland,37.7904,-122.2166,United States
1656,Springfield,42.1155,-72.5395,United States
1657,Guangming,45.3357,122.7765,China
1658,Augusta,33.3645,-82.0708,United States
1659,Kagithane,41.0719,28.9664,Turkey
1660,Sunch'on,39.4167,125.9333,"Korea, North"
1661,Sangli,16.853,74.583,India
1662,Avcilar,40.9792,28.7214,Turkey
1663,Jeju,33.513,126.523,"Korea, South"
1664,Zhuangyuan,37.3056,120.829,China
1665,Davangere,14.4666,75.9242,India
1666,Machida,35.5542,139.4431,Japan
1667,Sanghar,26.0442,68.9536,Pakistan
1668,Al Maraghah,26.7,31.6,Egypt
1669,Bandung,-6.912,107.6097,Indonesia
1670,Kissimmee,28.3041,-81.4169,United States
1671,Calicut,11.2588,75.7804,India
1672,Kenitra,34.25,-6.5833,Morocco
1673,Windhoek,-22.57,17.0836,Namibia
1674,Huili Chengguanzhen,26.6333,102.25,China
1675,Sidi Bouzid,35.0381,9.4858,Tunisia
1676,Baramati,18.15,74.58,India
1677,Tanta,30.7833,31,Egypt
1678,Ismailia,30.5833,32.2667,Egypt
1679,Cusco,-13.525,-71.9722,Peru
1680,Veracruz,19.1903,-96.1533,Mexico
1681,Sokoto,13.0622,5.2339,Nigeria
1682,Winston-Salem,36.1029,-80.261,United States
1683,Kashiwa,35.8676,139.9758,Japan
1684,Al Bajur,30.4333,31.0569,Egypt
1685,Xunyang,32.8341,109.3653,China
1686,Malatya,38.3486,38.3194,Turkey
1687,Yan'an Beilu,44.0144,87.2674,China
1688,Mothihari,26.65,84.9167,India
1689,Aomori,40.8228,140.7469,Japan
1690,Akola,20.7,77,India
1691,Mandaluyong City,14.58,121.03,Philippines
1692,Aves,41.44,-8.3,Portugal
1693,Sihung,37.3799,126.8029,"Korea, South"
1694,Burco,9.5279,45.5345,Somalia
1695,Tver,56.8625,35.9242,Russia
1696,Xalapa,19.54,-96.9275,Mexico
1697,Buenaventura,3.8772,-77.0267,Colombia
1698,London,42.9836,-81.2497,Canada
1699,Piracicaba,-22.7253,-47.6492,Brazil
1700,Yogyakarta,-7.8014,110.3644,Indonesia
1701,Toyota,35.0824,137.1563,Japan
1702,Daloa,6.8833,-6.45,Côte d’Ivoire
1703,Agadir,30.4333,-9.6,Morocco
1704,Elazig,38.6744,39.2228,Turkey
1705,Uijeongbu,37.7486,127.0389,"Korea, South"
1706,Hpa-An,16.8906,97.6333,Burma
1707,Rahimyar Khan,28.42,70.3,Pakistan
1708,Ugep,5.8,8.0833,Nigeria
1709,Hailin,44.594,129.38,China
1710,Mishan,45.5298,131.8466,China
1711,Sarajevo,43.8564,18.4131,Bosnia and Herzegovina
1712,Seremban,2.7222,101.9417,Malaysia
1713,Zhengjiatun,43.5183,123.5027,China
1714,Lecheng,25.1333,113.3333,China
1715,Campina Grande,-7.2306,-35.8811,Brazil
1716,Xicheng,23.3667,103.15,China
1717,Pencheng,29.676,115.681,China
1718,Kowloon City,22.3282,114.1916,Hong Kong
1719,Tirana,41.3289,19.8178,Albania
1720,Kushtia,23.9101,89.1231,Bangladesh
1721,El Obeid,13.1833,30.2167,Sudan
1722,Maua,-23.6678,-46.4608,Brazil
1723,Magnitogorsk,53.3833,59.0333,Russia
1724,Da'an,45.5,124.2833,China
1725,Luhansk,48.5678,39.3031,Ukraine
1726,Xingren,25.435,105.1862,China
1727,Takamatsu,34.35,134.05,Japan
1728,Arusha,-3.3667,36.6833,Tanzania
1729,Fenyang,37.2616,111.7699,China
1730,Ajdabiya,30.7556,20.2253,Libya
1731,Callao,-12.0522,-77.1392,Peru
1732,Awsim,30.1167,31.1333,Egypt
1733,Shinagawa-ku,35.6,139.7333,Japan
1734,Paju,37.8667,126.8,"Korea, South"
1735,Santa Rosa,14.32,121.12,Philippines
1736,Bettiah,26.8014,84.5028,India
1737,Jhang City,31.2694,72.3161,Pakistan
1738,Altindag,39.9636,32.9033,Turkey
1739,Tala,30.6801,30.9438,Egypt
1740,Stockton,37.9765,-121.3109,United States
1741,Talkha,31.0547,31.3756,Egypt
1742,Boa Vista,2.8194,-60.6714,Brazil
1743,Banjul,13.4531,-16.5775,"Gambia, The"
1744,Jayapura,-2.533,140.717,Indonesia
1745,Toyama,36.6959,137.2137,Japan
1746,Sanandaj,35.3114,46.9961,Iran
1747,Khon Kaen,16.4333,102.8333,Thailand
1748,Fangting,31.127,104.167,China
1749,Linghai,41.1667,121.35,China
1750,Shorapur,16.52,76.76,India
1751,Koumassi,5.3,-3.95,Côte d’Ivoire
1752,Betim,-19.9678,-44.1978,Brazil
1753,Sochi,43.5853,39.7203,Russia
1754,Tinnevelly,8.7136,77.7567,India
1755,Pasto,1.2078,-77.2772,Colombia
1756,Syracuse,43.0407,-76.1437,United States
1757,Bellary,15.1,76.9167,India
1758,Bhagalpur,25.25,87,India
1759,Kisumu,-0.0833,34.7667,Kenya
1760,Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243,China
1761,Maringa,-23.4,-51.9167,Brazil
1762,Kocasinan,38.7333,35.4833,Turkey
1763,Mataram,-8.5833,116.1167,Indonesia
1764,Shashemene,7.2,38.6,Ethiopia
1765,Zaria,11.0667,7.7,Nigeria
1766,Kumi,36.1195,128.3444,"Korea, South"
1767,Wanyuan,31.9833,107.9667,China
1768,Binan,14.33,121.08,Philippines
1769,Chattanooga,35.066,-85.2481,United States
1770,Jiexiu,37.027,111.917,China
1771,Baglar,37.9167,40.1833,Turkey
1772,Padiala,30.802,76.593,India
1773,Da Lat,11.9417,108.4383,Vietnam
1774,Sham Shui Po,22.3307,114.1622,Hong Kong
1775,Santa Fe,-31.6333,-60.7,Argentina
1776,Delhi Cantonment,28.6,77.1333,India
1777,Cumana,10.4564,-64.1675,Venezuela
1778,Barura,23.375,91.0583,Bangladesh
1779,Yuregir,36.9981,35.3439,Turkey
1780,Nagasaki,32.7447,129.8736,Japan
1781,Mardan,34.2012,72.0258,Pakistan
1782,Hat Yai,7.0167,100.4667,Thailand
1783,Salt Lake City,22.61,88.4,India
1784,Qazvin,36.2894,50.0086,Iran
1785,Etawa,24.18,78.2,India
1786,Lancaster,40.042,-76.3012,United States
1787,Sonipat,28.99,77.022,India
1788,Jundiai,-23.1858,-46.8839,Brazil
1789,Ivanovo,56.9967,40.9819,Russia
1790,Greenville,34.8354,-82.3646,United States
1791,Toyonaka,34.7833,135.4667,Japan
1792,Bogra,24.85,89.3667,Bangladesh
1793,Oskemen,49.9833,82.6167,Kazakhstan
1794,Gifu,35.4232,136.7608,Japan
1795,Maungdaw,20.8167,92.3667,Burma
1796,Jiangjiafan,31.0238,111.9709,China
1797,Durham,35.9792,-78.9022,United States
1798,Bryansk,53.2333,34.3667,Russia
1799,Dera Ghazi Khan,30.0331,70.64,Pakistan
1800,Anapolis,-16.3339,-48.9519,Brazil
1801,Pensacola,30.4413,-87.1911,United States
1802,Miyazaki,31.9078,131.4203,Japan
1803,Quilon,8.8932,76.6141,India
1804,Mulangodi,9,76.6167,India
1805,Munro Turuttu,9,76.6167,India
1806,Hirakata,34.8167,135.65,Japan
1807,Sandakan,5.8333,118.1167,Malaysia
1808,Szczecin,53.4325,14.5481,Poland
1809,Brno,49.1925,16.6083,Czechia
1810,Surgut,61.25,73.4333,Russia
1811,Hejin,35.596,110.712,China
1812,Fayetteville,36.0714,-94.1661,United States
1813,Betsiboka,-16.95,46.83,Madagascar
1814,Thies,14.7833,-16.9167,Senegal
1815,Arlington,32.6998,-97.125,United States
1816,Al Jahra',29.35,47.6833,Kuwait
1817,Kaunas,54.8972,23.8861,Lithuania
1818,Thanh Hoa,19.8075,105.7764,Vietnam
1819,Diadema,-23.6861,-46.6106,Brazil
1820,Lobito,-12.3667,13.5333,Angola
1821,Saurimo,-9.65,20.4,Angola
1822,Yola,9.23,12.46,Nigeria
1823,Zhugang,28.1358,121.2264,China
1824,Tangail,24.2644,89.9181,Bangladesh
1825,Nha Trang,12.245,109.1917,Vietnam
1826,Khayelitsha,-34.0403,18.6778,South Africa
1827,Ad Diwaniyah,31.9892,44.9247,Iraq
1828,Nnewi,6.0167,6.9167,Nigeria
1829,Hancheng,35.4667,110.4333,China
1830,San-Pedro,4.75,-6.6333,Côte d’Ivoire
1831,Gujrat,32.5739,74.0789,Pakistan
1832,Yokosuka,35.2813,139.6721,Japan
1833,Tieli,46.95,128.05,China
1834,Asyut,27.1833,31.1667,Egypt
1835,Gwoza,11.0861,13.6914,Nigeria
1836,Sampaloc,14.6031,121.0022,Philippines
1837,Saki,8.6667,3.4,Nigeria
1838,Bologna,44.4939,11.3428,Italy
1839,Aqtobe,50.2836,57.2297,Kazakhstan
1840,Cilegon,-6.0027,106.0112,Indonesia
1841,Uvinza,-5.1069,30.3839,Tanzania
1842,Aurora,39.7083,-104.7237,United States
1843,Carapicuiba,-23.5192,-46.8358,Brazil
1844,Hafr al Batin,28.4342,45.9636,Saudi Arabia
1845,Zanjan,36.6789,48.5056,Iran
1846,Petrolina,-9.3825,-40.5022,Brazil
1847,Bairia,25.7583,84.1489,India
1848,Oyo,7.85,3.933,Nigeria
1849,Taytay,14.5692,121.1325,Philippines
1850,Kisenzi,-4.4094,15.3425,Congo (Kinshasa)
1851,Bhatpara,22.87,88.41,India
1852,Kukatpalli,17.4849,78.4138,India
1853,Manisa,38.6144,27.4292,Turkey
1854,Sirur,18.83,74.38,India
1855,Tarlac City,15.4869,120.59,Philippines
1856,Okazaki,34.9543,137.1744,Japan
1857,Lianzhou,24.781,112.377,China
1858,Ceel Baraf,3.2073,45.7587,Somalia
1859,Yidu,30.378,111.45,China
1860,Lingxi,27.5036,120.3975,China
1861,Ilesa,7.6167,4.7167,Nigeria
1862,Kakinada,16.9661,82.255,India
1863,Savar,23.85,90.26,Bangladesh
1864,Nuevo Laredo,27.4861,-99.5069,Mexico
1865,Bawshar,23.5333,58.3833,Oman
1866,Christchurch,-43.531,172.6365,New Zealand
1867,Gusau,12.15,6.6667,Nigeria
1868,Zetang,29.238,91.771,China
1869,Palu,-0.895,119.8594,Indonesia
1870,Canberra,-35.2931,149.1269,Australia
1871,Minamisuita,34.7594,135.5169,Japan
1872,Tetouan,35.5667,-5.3667,Morocco
1873,Malabon,14.66,120.96,Philippines
1874,Neiva,2.9345,-75.2809,Colombia
